name,type,city,district,neighborhood,landAddress,streetAddress,longtitude,latitude
파리바게뜨연남하늘채점,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 573,서울특별시 마포구 연남로 30,126.9218451,37.56270008
조앤도슨,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 254-8,서울특별시 마포구 동교로41길 31,126.9231786,37.56364032
디벨롭연남,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-75,서울특별시 마포구 동교로38안길 24,126.9251923,37.56213592
해피어,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 240-33,서울특별시 마포구 성미산로29안길 6-3,126.9229001,37.56489923
모어쿠키,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-45,서울특별시 마포구 동교로 250,126.9245231,37.56223795
연남동와이탑,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 223-21,서울특별시 마포구 성미산로 163,126.924247,37.5649025
쨈지달,생맥주 전문,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-57,서울특별시 마포구 동교로38안길 23,126.9253954,37.56218282
연교,중국집,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-95,서울특별시 마포구 연희로1길 65,126.9266489,37.56159954
바온,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-34,서울특별시 마포구 연희로1길 45-4,126.9260089,37.5612333
엘렌스,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-49,서울특별시 마포구 성미산로29길 40-8,126.9220534,37.56553124
썸모어델리,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 454-10,서울특별시 마포구 동교로51길 131,126.919833,37.56643902
오랑제뜨22,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 257-23,서울특별시 마포구 동교로29길 32,126.9232599,37.56192008
판초,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 223-79,서울특별시 마포구 성미산로 167-7,126.9249755,37.56462081
커들룸연남,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-37,서울특별시 마포구 동교로38길 41,126.9258635,37.56111484
화월카게츠연남점,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-77,서울특별시 마포구 동교로38길 20,126.9252635,37.56191131
소프티,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 223-88,서울특별시 마포구 성미산로 171,126.9250151,37.56423372
청춘소년,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-80,서울특별시 마포구 동교로46길 42-8,126.9266554,37.56193298
연남청춘,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-77,서울특별시 마포구 성미산로29안길 27-12,126.9229561,37.5657287
카페인소사이어티,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 224-19,서울특별시 마포구 동교로 280,126.9265788,37.5641128
소윤,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-4,서울특별시 마포구 동교로 266-8,126.9256443,37.562978
미담,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-87,서울특별시 마포구 성미산로29안길 25,126.9234348,37.5654988
한술식당프리미엄연남점,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 227-24,서울특별시 마포구 성미산로 190-3,126.9261575,37.56271235
메롱,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-226,서울특별시 마포구 성미산로17길 104,126.9171899,37.56604538
프랭클린스델리,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-39,서울특별시 마포구 동교로46길 13,126.9256189,37.56238308
고을집김치생삼겹살,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-291,서울특별시 마포구 성미산로 96,126.9181089,37.56120622
쿠로코식당,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 562-26,서울특별시 마포구 동교로27길 83,126.9200105,37.5611966
평화연남,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-41,서울특별시 마포구 동교로 254-1,126.9247343,37.56250117
계륵장군숯불닭갈비,돼지고기 구이/찜,서울특별시,마포구,연남동,서울특별시 마포구 연남동 226-36,서울특별시 마포구 연희로 43,126.9274833,37.56260727
컴포즈커피홍대연남점,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 568-21,서울특별시 마포구 동교로27길 47,126.9212636,37.5598565
메가커피연남숲길점,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 259-5,서울특별시 마포구 동교로 235-1,126.9240875,37.56104461
라케이브래빗,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 259-3,서울특별시 마포구 동교로29길 10,126.9238943,37.56109691
비너스다방,일반 유흥 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-2,서울특별시 마포구 성미산로 190-4,126.9260311,37.56284636
화령,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 229-33,서울특별시 마포구 동교로 261,126.9249292,37.56311565
오버딥,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 240-41,서울특별시 마포구 성미산로 149-8,126.9229264,37.56464718
뚜이연남,중국집,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-39,서울특별시 마포구 동교로34길 11,126.9250045,37.56102593
에이든,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-78,서울특별시 마포구 동교로38길 16,126.92515,37.56192829
끝집,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-7,서울특별시 마포구 동교로 266-7,126.9258012,37.56308755
우즈커피,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-269,서울특별시 마포구 성미산로17길 114,126.9170809,37.56653995
후레쉬,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 568-20,서울특별시 마포구 연남로1길 37,126.9211945,37.55993696
차차커피코연남점,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-44,서울특별시 마포구 동교로 252,126.9245553,37.56235538
미미램양꼬치,중국집,서울특별시,마포구,연남동,서울특별시 마포구 연남동 227-20,서울특별시 마포구 성미산로 196,126.9265558,37.5625628
러드웨이브,피자,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-99,서울특별시 마포구 연희로1길 59-2,126.926468,37.56157987
에이콘팬트리,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-101,서울특별시 마포구 성미산로29길 46,126.9220017,37.56597228
대충유원지,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 570-28,서울특별시 마포구 월드컵북로6길 37,126.9203627,37.55875801
맡기다,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-2,서울특별시 마포구 동교로38길 12,126.924947,37.56188139
뷔자데,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 240-11,서울특별시 마포구 성미산로 157-8,126.923623,37.56500494
퀸넬브릴,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 223-88,서울특별시 마포구 성미산로 171,126.9250151,37.56423372
곰면옥,냉면/밀면,서울특별시,마포구,연남동,서울특별시 마포구 연남동 504-1,서울특별시 마포구 성미산로 112,126.9195564,37.56207546
부트카페,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 227-16,서울특별시 마포구 동교로46길 33,126.9265711,37.56228362
덕자도요,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 224-14,서울특별시 마포구 동교로52길 4-3,126.9267622,37.56395228
벌스,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 246-22,서울특별시 마포구 성미산로23길 44,126.9205744,37.56526544
연남궁,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-38,서울특별시 마포구 성미산로 190-33,126.9257426,37.56243827
메리고라운드,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 224-6,서울특별시 마포구 동교로50길 11,126.9267783,37.56361904
미가해물탕찜,국/탕/찌개류,서울특별시,마포구,연남동,서울특별시 마포구 연남동 226-36,서울특별시 마포구 연희로 43,126.9274833,37.56260727
셀프사진관포테이토,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-45,서울특별시 마포구 동교로34길 8,126.9247911,37.56091586
제이드럭,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-71,서울특별시 마포구 동교로38길 13,126.9249898,37.56205298
롱베케이션,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-39,서울특별시 마포구 동교로38길 33-10,126.9261515,37.56154996
우뜸,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-99,서울특별시 마포구 연희로1길 59-2,126.926468,37.56157987
월에버,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 223-28,서울특별시 마포구 동교로51안길 12,126.9248079,37.56525902
장유,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-3,서울특별시 마포구 동교로 266-11,126.9259509,37.5629087
와플비스트로,피자,서울특별시,마포구,연남동,서울특별시 마포구 연남동 246-3,서울특별시 마포구 성미산로23길 38-5,126.9207094,37.56532073
연남동오뎅파는집,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-47,서울특별시 마포구 동교로32길 5,126.9246227,37.56081521
봉명동내커피마포연남점,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 564-25,서울특별시 마포구 연남로3길 81,126.9187363,37.55930177
다크사이드연남,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 227-28,서울특별시 마포구 성미산로 190-25,126.9259107,37.56255693
온정,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-15,서울특별시 마포구 동교로 262-10,126.9255582,37.56267086
은진팩토리,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-397,서울특별시 마포구 월드컵북로 48-3,126.9179835,37.55891644
앤디스커피연남점,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-39,서울특별시 마포구 동교로 256-4,126.9249266,37.56251193
문일리,피자,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-424,서울특별시 마포구 연남로13길 9,126.9168407,37.56670894
요빙빙,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 223-11,서울특별시 마포구 동교로51안길 22,126.9242298,37.56531682
연남하라,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 373-6,서울특별시 마포구 연남로 12,126.9232756,37.56082997
푸치케,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 245-27,서울특별시 마포구 성미산로23안길 20-6,126.9212559,37.56588437
미묘,일반 유흥 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-75,서울특별시 마포구 성미산로29안길 19-13,126.9228027,37.56537589
위치앤그레텔,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-343,서울특별시 마포구 성미산로17길 62,126.9175559,37.56421963
유어로스팅파크,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 515-1,서울특별시 마포구 성미산로22길 23,126.9213122,37.56198339
서울콜렉터,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 226-23,서울특별시 마포구 성미산로 191,126.9265388,37.5629591
톨테일,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 227-24,서울특별시 마포구 성미산로 190-3,126.9261575,37.56271235
장끼전,일반 유흥 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-38,서울특별시 마포구 성미산로 190-33,126.9257426,37.56243827
하타네연남점,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-39,서울특별시 마포구 동교로 256-4,126.9249266,37.56251193
회뜨는총각,횟집,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-26,서울특별시 마포구 동교로 260,126.9251366,37.56286525
쿄다이텐동,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-35,서울특별시 마포구 동교로38길 33,126.9257221,37.561501
장농속,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 384-10,서울특별시 마포구 동교로46길 22,126.9258368,37.56218683
모닝캄컴퍼니,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 227-23,서울특별시 마포구 성미산로 192,126.9262807,37.56280358
곱깨비연남,곱창 전골/구이,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-38,서울특별시 마포구 성미산로 190-33,126.9257426,37.56243827
카멜커피9호점,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 453-20,서울특별시 마포구 동교로51길 111-6,126.9206056,37.56623884
웨이즈커피,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-90,서울특별시 마포구 동교로46길 42-20,126.9265434,37.56185087
그랜드마마,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 567-42,서울특별시 마포구 연남로 13,126.9227661,37.56084334
스마일타임즈,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 373-12,서울특별시 마포구 연남로 8,126.9234601,37.56059738
카페1997마포연남점,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 239-29,서울특별시 마포구 성미산로32길 18,126.9240608,37.56368441
어반써티연남,피자,서울특별시,마포구,연남동,서울특별시 마포구 연남동 227-8,서울특별시 마포구 동교로46길 40,126.9267089,37.56214971
우주옥,국수/칼국수,서울특별시,마포구,연남동,서울특별시 마포구 연남동 224-6,서울특별시 마포구 동교로50길 11,126.9267783,37.56361904
라포르엘보나바시움-랜디스도넛연남점,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 258-3,서울특별시 마포구 동교로 247,126.9241526,37.56202733
커피볶는김대리,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 570-36,서울특별시 마포구 월드컵북로6길 21,126.9197573,37.55835601
전주상회,일반 유흥 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 226-29,서울특별시 마포구 성미산로 195,126.9268257,37.56268239
시실리,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 227-22,서울특별시 마포구 성미산로 194,126.926384,37.5627054
바나나하루키,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-12,서울특별시 마포구 동교로38길 6,126.9246787,37.56164468
연남,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 366-13,서울특별시 마포구 연남로7길 6,126.9198083,37.56423125
올랑올랑,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 385-4,서울특별시 마포구 동교로46길 25,126.9261632,37.56231595
밥스바비연남점,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 358-1,서울특별시 마포구 동교로 225,126.9237142,37.56023928
연남정,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 364-25,서울특별시 마포구 연남로 79,126.9187198,37.56592424
카시,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-41,서울특별시 마포구 동교로34길 12,126.9249385,37.56089918
스몰럭,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 240-53,서울특별시 마포구 성미산로29길 14,126.9226423,37.56472568
유니드마이요거트,그 외 기타 간이 음식점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-59,서울특별시 마포구 성미산로29길 44,126.921947,37.56584563
봉살롱,그 외 기타 간이 음식점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 573,서울특별시 마포구 연남로 30,126.9218451,37.56270008
로이소바,일식 면 요리,서울특별시,마포구,연남동,서울특별시 마포구 연남동 382-27,서울특별시 마포구 동교로38길 30,126.9254501,37.56152556
페리카나치킨,치킨,서울특별시,마포구,연남동,서울특별시 마포구 연남동 509-14,서울특별시 마포구 연남로 41,126.9210943,37.56296353
비건해봄,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-439,서울특별시 마포구 성미산로15길 72,126.9170333,37.56434999
거니,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 504-23,서울특별시 마포구 연남로5길 36,126.9200631,37.5614764
갱스카페,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 567-40,서울특별시 마포구 월드컵북로6길 97,126.9229179,37.56052035
왼,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-28,서울특별시 마포구 동교로38길 27-19,126.9259535,37.56194462
이터널에이프릴,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-16,서울특별시 마포구 성미산로29안길 19,126.9232891,37.56539835
키친숲,베트남식 전문,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-32,서울특별시 마포구 동교로 256-10,126.9251768,37.56243312
요미우돈교자연남점,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-59,서울특별시 마포구 동교로 244-1,126.9244733,37.56175994
커스텀샐러드,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-59,서울특별시 마포구 동교로38길 19,126.9254542,37.56203018
풀업,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 382-22,서울특별시 마포구 동교로38길 42-5,126.9255832,37.56093208
레또르떼,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 567-17,서울특별시 마포구 연남로1길 19,126.9219688,37.56040356
감성마켓,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 478-15,서울특별시 마포구 연남로11길 17,126.9180034,37.56536805
수부니흐,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-42,서울특별시 마포구 동교로38길 35,126.9257922,37.56134846
연남동칼국수,국수/칼국수,서울특별시,마포구,연남동,서울특별시 마포구 연남동 566-56,서울특별시 마포구 연남로 19,126.9223855,37.56133544
케이디저트꽈페연남,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-26,서울특별시 마포구 동교로46길 20,126.9257124,37.56217669
딥스,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-88,서울특별시 마포구 성미산로29안길 19-4,126.9233205,37.56557885
연남고집,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-55,서울특별시 마포구 동교로38길 7,126.9247202,37.56190636
일삼일,돼지고기 구이/찜,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-132,서울특별시 마포구 월드컵북로8길 25,126.9184704,37.55968678
그림제작소연남점,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 239-39,서울특별시 마포구 성미산로 170,126.9245863,37.56413971
아사프,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 255-24,서울특별시 마포구 동교로39길 10,126.9237433,37.56214975
유언비어,생맥주 전문,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-28,서울특별시 마포구 동교로 240,126.924446,37.56130017
준삐삐,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 227-38,서울특별시 마포구 성미산로 200,126.9269459,37.56219692
유브유부연남점,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-70,서울특별시 마포구 동교로38길 11,126.9248766,37.56205195
커피구름,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 564-13,서울특별시 마포구 연남로3길 73-6,126.9189737,37.55932196
더티핑크,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 227-22,서울특별시 마포구 성미산로 194,126.926384,37.5627054
비비드,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 255-19,서울특별시 마포구 동교로41길 3,126.9240779,37.56249519
투머치텍스트,피자,서울특별시,마포구,연남동,서울특별시 마포구 연남동 227-13,서울특별시 마포구 동교로46길 34,126.9264935,37.56217479
더배드저널,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 570-23,서울특별시 마포구 동교로25길 57,126.9199827,37.55920505
하우스오브지미다이닝연남점,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 240-64,서울특별시 마포구 성미산로 151-1,126.9232002,37.5644965
키레네도시21C,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-397,서울특별시 마포구 월드컵북로 48-3,126.9179835,37.55891644
쥬리스크림하우스,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-96,서울특별시 마포구 동교로46길 42-24,126.9265345,37.56167959
소제이연남점,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 226-29,서울특별시 마포구 성미산로 195,126.9268257,37.56268239
대서,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 568-26,서울특별시 마포구 월드컵북로6길 61,126.9214499,37.55949779
한잔콜,생맥주 전문,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-95,서울특별시 마포구 연희로1길 65,126.9266489,37.56159954
오에스디에스연남,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 515-1,서울특별시 마포구 성미산로22길 23,126.9213122,37.56198339
탐,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 381-15,서울특별시 마포구 동교로32길 19,126.9253955,37.56059699
쿠보,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-28,서울특별시 마포구 동교로 258-1,126.9250247,37.56277413
챠코리,생맥주 전문,서울특별시,마포구,연남동,서울특별시 마포구 연남동 224-40,서울특별시 마포구 성미산로 185,126.9260805,37.56334238
노라,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-52,서울특별시 마포구 성미산로29길 42,126.9218922,37.56571899
니꾸킹버거,버거,서울특별시,마포구,연남동,서울특별시 마포구 연남동 381-3,서울특별시 마포구 동교로34길 17,126.9252772,37.56095633
하나킨,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-54,서울특별시 마포구 동교로32길 8,126.9246697,37.56069851
풍천장어,해산물 구이/찜,서울특별시,마포구,연남동,서울특별시 마포구 연남동 568-25,서울특별시 마포구 동교로27길 39,126.9215619,37.5595799
노시,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 385-6,서울특별시 마포구 동교로46길 23,126.9260497,37.56233294
루트커피,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-86,서울특별시 마포구 성미산로29안길 27,126.9234673,37.56559821
커피소프트,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 570-1,서울특별시 마포구 동교로23길 64,126.9189056,37.55854645
리틀빅토리,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 381-6,서울특별시 마포구 연희로1길 41,126.9256872,37.56077985
연남냉삼,돼지고기 구이/찜,서울특별시,마포구,연남동,서울특별시 마포구 연남동 361-17,서울특별시 마포구 연남로 85,126.9182394,37.56627125
드럼통숯불구이,돼지고기 구이/찜,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-402,서울특별시 마포구 월드컵북로 50,126.9178602,37.55883421
연남마실,일반 유흥 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 454-11,서울특별시 마포구 동교로51길 129-2,126.9198449,37.56639407
카페잼잼,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-31,서울특별시 마포구 성미산로29길 24,126.9223769,37.56507467
더세컨드하우스,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 385-4,서울특별시 마포구 동교로46길 25,126.9261632,37.56231595
플레이버,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-18,서울특별시 마포구 동교로46길 9,126.9254458,37.56261577
몽중식,중국집,서울특별시,마포구,연남동,서울특별시 마포구 연남동 229-56,서울특별시 마포구 동교로 257,126.9246391,37.56282468
알버트파크,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 563-10,서울특별시 마포구 연남로3길 72,126.919036,37.55970998
헬로인디아,베트남식 전문,서울특별시,마포구,연남동,서울특별시 마포구 연남동 566-51,서울특별시 마포구 연남로3길 9,126.921968,37.56124152
쿄카,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-24,서울특별시 마포구 동교로 262-4,126.9253058,37.56290283
야끼토리지중,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 257-23,서울특별시 마포구 동교로29길 32,126.9232598,37.56192909
슬리핑포레스트,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 254-8,서울특별시 마포구 동교로41길 31,126.9231786,37.56364032